aluminio,cadmio,cianuro_libre,cobre,coliformes_termotolerantes,coliformes_totales,conductividad,cromo,dbo5,dqo,fosforo_total,hierro,manganeso,niquel,nitratos,nitritos,ph,plomo,solidos_suspendidos,solidos_totales,sustancias_solubles_al_hexano,zinc,fecha,referencia
3.6111999999999993,14.319999999999999,1.0,57.4,33000.0,79000.0,21.0,384.6,4.075,10.067,12.828,35.934200000000004,1.6920000000000002,319.92,0.34400000000000003,2.3804000000000003,8.05,93.96000000000001,300.0,12.59,56.2,2.77428,07/11/2017,LN2_CB
9.990599999999999,10.1,0.8,37.78,790000.0,1300000.0,23.0,298.82,6.7,12.471,15.76,27.914200000000005,1.132,196.07999999999998,0.6180000000000001,30.000400000000003,8.08,64.2,706.0,15.22,43.8,1.0802800000000001,21/11/2017,LN2_CB
4.037000000000001,10.1,0.8,49.995999999999995,1100000.0,9200000.0,22.8,391.158,11.6,18.254,13.674000000000001,28.708199999999998,1.198,288.732,0.772,34.72,7.6,64.2,404.0,17.59,45.4,1.27028,21/11/2017,LN2_SB
500.8302,10.86,0.8,51.86,920000.0,920000.0,2.56,50.8052,11.2,45.24,12.978,52.12522,19.242,171.11999999999998,0.664,12.001999999999999,7.23,59.8,1.412,26.408,45.4,1.7663,05/12/2017,LN2_CB
500.8302,10.86,0.8,51.86,220000.0,540000.0,2.57,50.8052,10.8,37.417,12.978,52.12522,2.332,171.11999999999998,0.262,12.720400000000001,7.25,59.8,1.54,26.724,45.4,1.7663,05/12/2017,LN2_SB
500.8302,15.76,0.8,110.90599999999999,700000.0,5400000.0,25.0,449.2332,31.5,42.926,12.978,42.33362000000001,21.63,281.10299999999995,0.772,30.000400000000003,7.41,64.604,1.07,27.27,45.4,2.30744,19/12/2017,LN2_SB
4.037,10.1,0.8,37.78,49000.0,220000.0,24.0,298.82,13.25,26.395,13.87,27.8902,1.132,196.07999999999998,0.276,14.720400000000001,7.55,64.2,480.0,18.97,43.8,1.07628,19/12/2017,LN2_CB
1.013,23.1,0.47400000000000003,2.461,3400.0,23000.0,14.404,114.4,231.55499999999998,1.109,7.63,3.44,0.6,191.4,0.466,0.0092,8.61,50.0,46.0,4.81,24.0,0.25,09/01/2018,LN1
2.42,10.0,1.014,127.6,2200.0,11000.0,12.994,320.1,26.0,22.774,19.99,52.35,6.54,377.3,0.188,9.9966,7.72,50.0,460.0,17.44,40.0,1.3,09/01/2018,LN2_SB
5.902,10.0,0.8,3.557,33000.0,540000.0,20.582,405.9,24.21,40.649,10.52,13.51,17.77,608.3,0.26800000000000007,4.7204,7.43,50.0,1.88,27.72,18.8,3.13,09/01/2018,LN2_CB
500.8302,16.9,1.0,105.146,33000.0,70000.0,16.44,476.84799999999996,2.65,5.53,12.978,43.3162,2.874,325.978,0.34800000000000003,2.3804000000000003,8.43,73.28999999999999,1.41,9.16,45.4,1.65228,23/01/2018,LN2_CB
4.037,10.1,0.8140000000000001,37.78,11000.0,17000.0,27.5,298.82,3.5,8.698,15.396,27.9142,1.1320000000000001,196.08,0.48,0.0004,8.37,64.2,530.0,15.22,43.6,1.08028,23/01/2018,LN2_SB
156.2146,10.1,0.8,37.78,49000.0,240000.0,25.5,298.82,3.8,19.878,13.797999999999998,27.9142,1.132,196.08,0.26800000000000007,14.720400000000001,8.27,64.2,240.0,13.7,45.4,1.08028,06/02/2018,LN2_SB
532.6912,19.54,0.82,104.886,1.6,1.6,19.25,536.448,11.6,12.458,11.146,57.8582,4.59,364.798,0.048,0.0026000000000000003,7.5,112.07000000000001,1.32,16.79,60.1,2.12828,06/02/2018,LN2_CB
500.8302,16.9,1.0,105.146,23000.0,130000.0,18.98,476.84800000000007,5.8,16.117,12.978,43.31620000000001,2.874,325.978,0.462,10.0004,8.02,73.28999999999999,1.02,13.056,45.4,1.65228,20/02/2018,LN2_SB
355.8778,10.1,0.82,37.78,23000.0,23000.0,17.51,298.82,3.25,7.218,12.978,27.914200000000005,1.1320000000000001,196.08,0.5200000000000001,59.98960000000001,7.94,64.2,160.0,10.868,45.4,1.08028,20/02/2018,LN2_CB
4.037,10.1,1.0,37.78,17000.0,33000.0,24.5,298.82,8.2,14.792,15.76,27.9142,1.132,196.08,0.262,59.98480000000001,7.99,64.2,550.0,15.41,43.8,1.0802800000000001,06/03/2018,LN2_SB
4.037,10.1,0.62,37.78,4900.0,17000.0,19.26,298.82,3.25,7.27,12.762,27.9142,1.132,196.08,0.488,0.0038,7.95,64.2,440.0,10.89,38.814,1.0802800000000001,06/03/2018,LN2_CB
156.2146,10.1,1.0,40.872,13000.0,46000.0,26.4,324.212,3.3,9.234,13.102,31.3322,1.48,229.17800000000003,0.21200000000000002,0.0046,8.14,64.2,230.0,13.81,45.4,1.18028,20/03/2018,LN2_SB
9.990599999999999,10.1,0.8140000000000001,37.78,4900.0,13000.0,22.2,298.82,3.45,8.602,15.760000000000002,27.9142,1.132,196.07999999999998,0.194,0.011399999999999999,8.01,64.2,950.0,13.36,43.8,1.08028,20/03/2018,LN2_CB
3.311,10.0,1.0,20.9,13000.0,46000.0,12.813999999999998,124.3,178.0,1.716,9.64,19.54,2.06,163.9,0.194,0.006,8.2,38.5,730.0,5.31,10.0,0.43,03/04/2018,LN1
16.181,10.0,0.8,141.9,23000.0,240000.0,16.898000000000003,218.9,1.09,5.303,15.5,32.65,1.73,250.8,0.276,4.7208,8.26,50.0,1.395,9.51,35.0,0.7,03/04/2018,LN2_SB
2.159,10.0,0.8140000000000001,28.6,3300.0,13000.0,16.826,612.7,2.5,7.529,16.39,8.19,1.12,364.1,0.168,0.0126,8.28,50.0,310.0,14.13,6.0,0.59,03/04/2018,LN2_CB
1.281,10.0,1.0,10.0,79000.0,79000.0,10.8,138.6,1.65,5.173,9.67,7.6,1.04,146.3,0.666,2.38,8.03,50.0,346.0,16.6168,2.0,0.48,17/04/2018,LN1
3.743,10.0,0.6340000000000001,45.1,4500.0,17000.0,20.4,444.4,2.1,8.027,18.98,14.49,1.43,331.1,0.5319999999999999,0.013000000000000001,7.89,50.0,576.0,15.356800000000002,3.07,0.57,17/04/2018,LN2_CB
776.6,10.0,0.4740000000000001,19.8,4000.0,33000.0,25.3,466.4,2.2,7.892,12.586000000000002,7.72,0.7,336.6,0.16,0.010600000000000002,8.05,52.8,160.0,13.104,46.6,0.45,17/04/2018,LN2_SB
203.512,21.056,0.8,120.33999999999999,540000.0,540000.0,21.0,566.952,790.0,5.817,13.434000000000001,17.848000000000003,14.884000000000004,283.25480000000005,0.56,4.722,7.98,197.758,110.0,10.776,42.2,1.09,22/05/2018,LN2_SB
3.987,10.0,0.8,49.5,1700.0,3400.0,17.57,390.5,970.0,4.664,13.434000000000001,12.51,1.36,290.4,0.39,4.6537999999999995,8.01,53.9,480.0,10.284,43.8,0.54,22/05/2018,LN2_CB
500.8302,8.959999999999999,0.8,51.86,2000.0,7800.0,25.5,147.5252,21.0,41.303,12.978,45.068020000000004,19.242,161.3864,0.164,10.389,7.39,55.513999999999996,2.51,25.49,23.44,1.7663,05/06/2018,LN2_SB
10.944199999999999,10.1,0.8140000000000001,37.78,13000.0,13000.0,19.44,298.82,4.85,11.862,15.910000000000002,27.914200000000005,1.1320000000000001,196.08,0.20800000000000002,0.0038000000000000004,7.92,64.2,730.0,13.55,43.8,1.0802800000000001,05/06/2018,LN2_CB
2.763,10.0,1.0,27.5,194520.0,10800.32,11.69,105.6,400.0,2.521,9.78,6.3,0.54,158.4,0.67,0.0232,7.0840000000000005,50.0,332.0,5.97,21.0,0.13,22/06/2018,LN1
156.32819999999998,10.52,0.8,38.212,4610.0,7800.0,24.1,377.77200000000005,230.87999999999997,5.059,17.142,23.362000000000002,1.658,328.158,0.14400000000000002,0.4064,8.39,64.2,210.0,12.02,38.72,1.2520000000000002,19/06/2018,LN2_SB
1.009,10.0,0.8,50.6,2100.0,4500.0,20.6,500.5,1.0,5.629,49.7,5.05,1.15,313.5,0.43,22.326,8.32,50.0,130.0,11.46,22.0,0.31,19/06/2018,LN2_CB
219.02820000000003,10.76,1.0,101.58,7100.0,31520.0,23.0,668.8,1.375,7.107,16.956,11.45,0.5780000000000001,433.6,0.466,18.0036,7.98,69.32000000000001,230.0,13.32,22.4,1.056,03/07/2018,LN2_CB
2.6622,10.76,1.0,85.08,8146.0,34840.0,52.2,693.6800000000001,5.0,14.524,17.262,26.375999999999998,1.426,452.2,0.4640000000000001,14.403600000000003,8.01,70.97999999999999,1.4,17.93,26.4,2.004,03/07/2018,LN2_SB
346.0114,10.0,0.82,10.0,450.0,780.0,5.54,176.0,550.0,3.144,13.504000000000001,5.46,0.34,227.7,0.25799999999999995,2.5026,8.44,50.0,122.0,8.724,60.6,0.25,17/07/2018,LN1
11.506,10.0,0.82,10.0,460.0,780.0,23.0,628.1,3.45,8.36,16.59,13.3,2.28,342.1,2.91,0.0034000000000000002,7.83,50.0,376.0,13.468,35.0,0.36,17/07/2018,LN2_CB
815.1,10.0,1.0,10.0,450.0,4900.0,25.2,591.8,450.0,4.034,24.01,4.58,0.42,356.4,0.56,0.028000000000000004,8.16,50.0,116.0,11.334,30.0,0.46,17/07/2018,LN2_SB
203.512,21.056,1.0,107.38199999999999,330.0,3300.0,22.7,454.592,600.0,4.343,12.364,18.840000000000003,14.884,328.00460000000004,0.332,4.6546,8.11,197.758,78.0,11.602,47.0,1.026,31/07/2018,LN2_SB
5.2858,10.1,0.82,40.872,330.0,790.0,21.0,324.212,3.3,7.135,16.442,31.3322,1.48,229.17800000000003,0.752,2.5026,7.8,64.2,250.0,13.428,23.8,1.18028,31/07/2018,LN2_CB
2.989,10.0,1.0,10.0,191160.0,35000.32,16.66,205.7,475.0,3.018,19.23,26.21,0.65,284.9,0.8280000000000001,13.988,8.44,50.0,490.0,9.148,27.0,1.52,28/08/2018,LN1
756.8,10.0,0.8480000000000001,10.0,7146.0,17000.0,22.3,587.4,6.9,16.327,17.41,15.19,1.91,352.0,1.53,0.0116,7.99,50.0,250.0,16.308,20.0,0.47,28/08/2018,LN2_CM
67.78380000000001,22.68,1.0,46.38,184886.32,328720.32,24.9,289.17999999999995,13.25,24.155,18.651999999999997,64.97999999999999,5.034000000000001,427.14,1.094,40.0004,8.16,180.57999999999998,448.0,18.676,46.4,2.1399999999999997,28/08/2018,LN2_SB
218.3312,12.1,1.0,67.08,63876.0,82416.0,23.0,616.48,7.3,15.635,16.956,18.1,1.554,453.2,1.006,18.0036,7.94,74.2,256.0,16.244,22.4,1.28,28/08/2018,LN2_CB
966.9,10.0,1.0,10.0,450.0,450.0,18.9,183.7,248.0,2.42,15.22,3.86,0.33,265.1,0.09,0.0028,8.43,50.0,42.0,8.186,3.0,0.23,11/09/2018,LN1
645.7,10.0,1.0,10.0,4900.0,11000.0,26.8,564.3,6.5,14.341,16.67,12.05,1.29,401.5,0.23399999999999999,0.0076,8.0,50.0,168.0,16.682,3.0,0.49,11/09/2018,LN2_CM
355.8778,10.1,0.8,37.78,170000.0,540000.0,27.3,298.82,8.3,17.36,12.978,27.9142,1.132,196.08,0.262,12.720400000000001,8.19,64.2,116.0,17.836,45.4,1.08028,11/09/2018,LN2_SB
355.8778,10.1,0.64,37.78,7900.0,33000.0,27.2,298.82,7.7,17.013,12.978,27.9142,1.1320000000000001,196.08,0.22800000000000004,51.50600000000001,7.91,64.2,128.0,17.984,45.4,1.0802800000000001,11/09/2018,LN2_CB
156.2146,10.1,0.8140000000000001,37.78,2700.0,2700.0,27.9,298.82,10.2,17.12,14.428,27.914200000000005,1.132,196.07999999999998,0.38160000000000005,0.004399999999999999,8.2,64.2,220.0,35.716,55.4,1.0802800000000001,25/09/2018,LN2_SB
498.5802,12.1,0.82,28.54,780.0,1100.0,27.2,283.52,5.869999999999999,14.566,11.864,18.46766,1.1400000000000001,195.04000000000002,0.738,0.0028,7.93,74.2,124.0,8.628,42.6,1.0574,25/09/2018,LN2_CB
2.403,10.0,0.834,59.4,180.0,1100.0,20.2,224.4,118.26499999999999,2.623,11.37,7.51,0.21,313.5,0.08,0.0016,8.31,50.0,170.0,8.92,104.0,0.49,16/10/2018,LN1
154.34459999999999,10.1,0.634,37.78,2700.0,17000.0,28.2,298.82,7.05,14.406,14.504000000000001,27.9142,1.1320000000000001,196.08,0.51,0.0098,8.3,64.2,270.0,18.82,45.2,1.08028,16/10/2018,LN2_SB
3.7354,10.1,1.0,37.78,1100.0,2700.0,28.1,298.82,6.55,14.116,13.674000000000001,27.9142,1.132,196.08,0.20400000000000001,4.655400000000001,7.93,64.2,350.0,18.25,45.4,1.0802800000000001,16/10/2018,LN2_CB
1.011,10.0,1.0,31.8,22.0,110.0,12.813999999999998,230.7,400.0,2.332,12.08,5.13,0.32,309.1,0.17400000000000002,0.0026000000000000003,8.68,50.0,110.0,9.18,22.0,0.29,30/10/2018,LN1
1.61,10.0,0.834,165.0,330.0,1100.0,18.162,679.8,5.3,11.446,22.62,12.87,0.77,482.9,0.742,0.0016,8.6,50.0,270.0,17.47,10.0,8.63,30/10/2018,LN2_SB
1.727,10.0,0.82,59.4,1100.0,1100.0,16.426,642.4,5.65,9.179,19.63,10.2,0.08,443.3,0.734,0.0024000000000000002,8.19,50.0,160.0,17.11,8.0,2.86,30/10/2018,LN2_CB
9.990599999999999,10.1,0.8,37.78,9400.0,240000.0,24.4,298.82,9.5,16.073,15.76,27.9142,1.1320000000000001,196.08,0.276,14.720400000000001,8.19,64.2,656.0,15.232,43.8,1.0802800000000001,13/11/2018,LN2_SB
9.990599999999999,10.1,0.8,37.78,130000.0,350000.0,18.6,298.82,5.6,15.765,15.76,27.9142,1.1320000000000001,196.08,0.262,14.720400000000001,8.08,64.2,744.0,13.336,43.8,1.0802800000000001,13/11/2018,LN2_CB
9.990599999999999,10.1,1.0,37.78,33000.0,49000.0,19.49,298.82,11.25,17.827,15.76,27.9142,1.1320000000000001,196.08,0.22200000000000003,8.484800000000002,7.77,64.2,726.0,14.555,43.8,1.08028,27/11/2018,LN2_SB
353.575,10.1,0.8,37.78,70000.0,460000.0,11.32,298.82,3.2,5.163,12.978,27.9142,1.1320000000000001,196.08,0.25400000000000006,12.720400000000001,7.87,64.2,164.0,8.03,45.4,1.08028,27/11/2018,LN2_CB
1.346,10.0,0.8,10.0,2000.0,6800.0,17.13,307.67,635.0,2.556,12.07,9.6,0.55,50.0,0.158,0.007000000000000001,8.28,50.0,136.0,8.288,41.0,0.32,18/12/2018,LN1
4.604,10.0,0.6480000000000001,10.0,2000.0,17000.0,22.6,20.0,14.125,21.503,14.38,62.05,6.98,50.0,0.514,0.010199999999999999,7.75,50.0,708.0,17.816,76.0,1.17,18/12/2018,LN2_CM
500.01300000000003,10.0,0.8,19.82,2000.0,4500.0,19.6,35.3,6.25,28.875,16.576,9.770199999999999,0.036000000000000004,51.04,0.1524,12.319600000000001,7.64,50.0,1.64,22.02,16.759999999999998,0.054279999999999995,18/12/2018,LN2_SB
353.62780000000004,10.52,1.014,32.489999999999995,2000.0,2000.0,24.9,329.522,6.5200000000000005,12.828,12.436000000000002,19.052,1.188,259.96000000000004,0.4176,0.0073999999999999995,7.45,64.2,190.0,14.69,45.4,1.1039999999999999,18/12/2018,LN2_CB
6.315,10.0,1.0,92.29,194520.0,10800.32,11.44,20.0,380.0,2.138,13.26,14.87,0.6,220.66,0.24,0.0232,8.68,50.0,380.0,6.425,116.0,0.45,22/01/2019,LN1
3.402,10.0,1.0,152.57,195916.0,28356.32,17.45,53.82,2.7,6.747,16.46,17.84,1.66,397.32,0.362,4.0054,8.22,50.0,340.0,12.705,12.0,0.49,22/01/2019,LN2_CM
9.76,26.46,0.0,143.55,1062.0,8276.0,18.57,802.164,3.55,10.163,24.895999999999997,40.94199999999999,3.31,460.758,0.010400000000000001,0.0,8.15,51.0894,439.09400000000005,15.2292,16.4,2.024,22/01/2019,LN2_SB
183.639,19.1,0.0,95.96000000000001,19760.0,48660.0,16.88,411.86,2.85,7.72,16.046,7.142,0.8280000000000001,302.93999999999994,0.0104,0.0,8.32,74.78,276.4,12.4102,20.32,66.904,22/01/2019,LN2_CB
154.08199999999997,14.0,0.42000000000000004,32.12,12326.0,28040.0,22.8,580.7,8.4,14.689,18.383999999999997,30.334000000000003,1.798,454.68,1.0959999999999999,6.5,8.25,71.66,336.492,16.921999999999997,47.8,1.8059999999999998,05/02/2019,LN2_SB
183.639,12.26,0.0,51.96,6146.0,28640.0,16.52,397.28000000000003,3.3,8.308,16.046,18.094,1.33,353.48,0.0104,0.0,8.0,102.2,276.4,12.4102,20.32,67.34799999999998,05/02/2019,LN2_CB
3.098,10.0,1.0,134.2,44956.0,128756.0,13.43,654.17,5.7,9.95,23.594,30.17,2.41,6.0,0.9240000000000002,18.000799999999998,7.85,50.0,360.0,11.54,23.613999999999997,1.54,19/02/2019,LN1
23.067,10.0,1.014,144.32,56336.0,199756.0,19.73,700.48,3.85,10.056,15.098000000000003,56.18,3.55,6.0,0.898,40.0004,8.07,50.0,808.0,14.988,41.494,1.65,19/02/2019,LN2_CM
252.4324,11.4,0.2,61.3,1760.3200000000002,17860.32,23.8,446.32,3.45,14.412,2.148,18.113780000000002,0.60558,331.08,0.0304,0.0,8.08,71.32000000000001,291.4,94.44399999999999,21.7,0.8542,19/02/2019,LN2_SB
153.9812,12.0,0.2,57.58,166320.0,276460.0,21.4,656.6600000000001,4.7,14.306,19.588,26.384000000000004,1.0939999999999999,418.96000000000004,0.3344,0.0,8.26,60.0,463.804,14.610800000000001,38.2,1.1280000000000001,19/02/2019,LN2_CB
2.5986000000000002,14.419999999999998,0.02,72.16,1316820.0,3970020.0,14.88,347.134,5.4,9.563,18.494,17.196,1.9600000000000002,263.34000000000003,0.040400000000000005,0.0,7.69,117.96,309.6,12.1228,29.4,2.7459999999999996,12/03/2019,LN2_SB
562.8,9.2,0.2,14.440000000000001,1160.0,11128.0,13.29,38.8,2.55,13.115,0.046,1.05836,0.17182000000000003,96.24000000000001,0.026399999999999996,0.0,7.71,55.32000000000001,8.4,423.0,6.919999999999999,0.17666,12/03/2019,LN2_CB
5.095,10.0,1.0,25.46,323956.0,32000.32,8.45,146.96,1.85,7.304,7.586,17.37,1.75,215.49,0.20800000000000002,0.0248,8.05,50.0,230.0,8.396,42.2,0.54,26/03/2019,LN1
6.603,10.0,1.0,53.14,290536.0,271156.32,9.46,304.59,2.6,10.272,13.532,23.67,3.05,240.35,0.874,14.004,7.72,50.0,560.0,9.204,32.013999999999996,1.42,26/03/2019,LN2_CM
217.82260000000002,21.0,1.0,108.1,23540.32,72000.31999999999,6.1,601.3399999999999,570.0,7.513,14.824000000000002,15.902000000000001,1.308,371.93999999999994,0.5599999999999999,46.0,6.98,60.0,390.8,12.2192,29.080000000000002,0.8879999999999999,26/03/2019,LN2_SB
1014.0548000000001,15.819999999999999,0.2,83.64000000000001,76506.31999999999,99480.31999999999,11.93,281.34,11.956999999999999,19.07,7.0680000000000005,47.8752,4.5847,290.7,0.010400000000000001,2.5,7.06,194.98,283.0254,247.5422,28.179999999999996,1.5779200000000002,26/03/2019,LN2_CB
173.835,19.759999999999998,1.014,49.58,184460.32,282920.32,15.94,309.62,14.5,18.599,15.858,55.608000000000004,5.41,338.26,0.526,6.501400000000001,7.02,195.98,298.0364,17.0198,47.8,1.9400000000000002,09/04/2019,LN2_SB
197.6398,10.0,0.22000000000000003,76.77799999999999,142646.32,218040.32,11.06,663.9780000000001,7.5,12.381,22.442,32.303999999999995,2.348,459.442,0.138,0.0,6.48,51.660000000000004,330.94,14.244200000000001,35.8,3.7980000000000005,09/04/2019,LN2_CB
834.35,10.0,0.6340000000000001,129.9,1300.0,16000.0,14.55,180.84,1.35,3.415,12.14,6.12,1.1,301.95,0.21,0.013000000000000001,8.26,69.49,88.0,7.58,58.0,0.46,23/04/2019,LN1
9.339,10.0,1.0,422.9,49000.0,170000.0,15.32,618.64,10.219999999999999,15.938,15.66,34.69,8.45,316.69,0.4,4.7204,7.7,69.7,664.0,13.27,84.0,0.18,23/04/2019,LN2_CM
8.6702,12.0,0.8,9.5,3540.0,5284.0,14.25,20.0,0.7999999999999999,30.976,0.11000000000000001,4.3304,0.11280000000000001,50.0,0.10600000000000001,0.0042,6.17,60.0,50.8,365.4,5.279999999999999,0.022520000000000002,23/04/2019,LN2_SB
1861.4422,13.5,0.8,33.24,28746.32,36480.32,14.82,257.74,12.239,19.855,4.3340000000000005,47.492000000000004,2.4627,342.9,0.014199999999999999,4.2806,7.19,180.82,216.22539999999998,251.30260000000004,34.4,1.594,23/04/2019,LN2_CB
3925.1318,16.98,1.014,73.6354,124580.0,669600.0,14.53,375.62520000000006,18.0,34.885,19.764000000000003,61.46600000000001,16.034,599.1199999999999,0.6119999999999999,28.007799999999996,6.55,126.58200000000002,565.176,22.3968,46.56,3.2678200000000004,07/05/2019,LN2_SB
174.3894,19.720000000000002,1.014,37.3,226460.32,324920.32,15.44,252.18,13.5,19.111,16.792,56.556000000000004,5.4719999999999995,358.91999999999996,0.526,6.501399999999999,7.32,228.78000000000003,149.7912,15.841399999999998,34.6,1.966,07/05/2019,LN2_CB
3.666,33.08,1.0,34.95,185896.0,322980.0,14.28,188.65,950.0,8.998,10.528,4.87,0.91,273.46,0.534,0.0248,8.37,366.3,104.0,7.06,53.8,1.42,21/05/2019,LN1
3.328,19.91,1.0,54.95,186716.32,14356.64,14.69,460.35,5.4,7.57,21.726,21.87,6.17,286.77,0.9540000000000001,18.000799999999998,7.99,214.5,328.0,10.976,37.0,1.66,21/05/2019,LN2_CM
2.9238000000000004,17.240000000000002,0.62,52.08,382060.0,705660.0,8.64,293.1,13.75,15.321,14.902000000000001,34.586,2.0219999999999994,316.78,0.526,6.5006,6.46,127.71999999999998,119.7132,16.0698,53.2,1.5059999999999998,21/05/2019,LN2_SB
199.4422,12.0,0.42000000000000004,110.71799999999999,19260.32,57460.31999999999,13.05,492.10600000000005,11.5,12.465,16.756,24.381999999999998,3.88,402.5400000000001,0.542,4.0,7.62,63.94,416.52479999999997,14.454399999999998,50.0,1.218,21/05/2019,LN2_CB
175.38000000000002,21.16,1.028,36.06,100540.31999999999,101580.31999999999,14.65,233.88000000000002,18.0,20.175,16.633999999999997,67.522,3.286,360.36,0.6839999999999999,10.0012,6.29,222.94,374.9034,16.553,61.8,2.38,04/06/2019,LN2_SB
841.9332,19.72,0.2,35.940000000000005,76720.31999999999,99360.31999999999,14.52,280.82,14.456999999999999,18.71,10.136000000000001,47.02112,4.5924,283.7,0.010400000000000001,2.5,7.3,163.5,227.0254,159.6934,33.779999999999994,1.5697,04/06/2019,LN2_CB
766.15,10.0,1.0,551.43,10330.0,33480.0,13.9,338.25,1.138,2.857,11.328,3.78,0.75,443.85,0.7779999999999999,18.4,8.39,50.0,112.0,8.128,27.639999999999997,0.54,18/06/2019,LN1
14.916,44.0,1.0,346.83,12180.64,44400.64,17.46,910.14,5.339999999999999,10.151,24.514000000000003,77.29,8.72,699.49,0.924,30.0036,8.09,95.45,1.47,15.08,21.759999999999998,2.9,18/06/2019,LN2_CM
663.8294,15.3,0.8,145.988,36006.32,266560.32,21.6,165.096,10.774,20.262,9.069999999999999,58.17800000000001,4.0067,412.258,0.3,15.780600000000002,5.96,190.12199999999999,408.87800000000004,105.21999999999998,37.4,2.1380000000000003,18/06/2019,LN2_SB
177.2,11.28,1.014,146.384,41860.0,278520.0,20.5,286.17400000000004,12.15,20.362,16.412,35.08200000000001,2.928,464.78999999999996,0.526,4.001799999999999,7.49,87.542,603.2,16.4906,42.0,1.432,18/06/2019,LN2_CB
3.5186,21.48,1.0,97.2714,108600.0,346800.0,24.6,531.904,49.25,49.98,18.446,85.394,25.298000000000002,330.8002,0.9200000000000002,46.0,6.14,206.61999999999998,520.976,28.1558,38.82000000000001,4.766,09/07/2019,LN2_SB
4.3484,15.98,0.8,28.04,34920.0,135720.0,18.32,301.86,9.05,17.205,16.259999999999998,80.84600000000002,2.742,356.82,0.526,7.880599999999999,7.82,171.52,433.20079999999996,16.2774,55.2,5.102,09/07/2019,LN2_CB
728.09,10.0,1.014,66.49,11015.6,18940.0,15.98,247.1,215.0,2.652,13.88,4.22,0.38,357.7,0.6960000000000001,12.0046,8.36,50.0,36.0,8.22,35.0,0.47,27/08/2019,LN1
3.754,10.0,1.0,71.08,298756.0,2029036.0,22.0,481.69,10.9,17.967,15.35,4.25,0.37,513.26,0.8740000000000002,30.000800000000005,7.63,50.0,400.0,18.024,43.0,0.99,27/08/2019,LN2_CM
3.5186,98.66,1.0,103.28000000000002,352800.8,357800.0,19.81,482.82000000000005,29.25,54.454,19.036,58.774,42.616,195.31199999999998,0.9460000000000001,42.0,6.7,125.9272,80.46560000000001,32.899,38.82,6.529999999999999,27/08/2019,LN2_SB
1062.6222000000002,13.5,0.2,77.12,480746.32,1088480.3199999998,2.1,257.74,8.342,19.635,7.072,34.9992,2.4627,251.94,0.010400000000000001,2.5,7.51,180.82,400.8,181.9658,24.740000000000002,1.15192,27/08/2019,LN2_CB
989.9,10.0,1.014,75.83,8956.0,17156.0,16.16,292.27,118.63499999999999,2.167,13.681999999999999,5.0,0.41,439.78,0.5880000000000001,10.006400000000001,8.12,302.94,50.0,8.315,25.080000000000002,0.42,17/09/2019,LN1
13.431,10.0,1.014,569.14,236782.0,512156.0,22.7,137.28,10.709999999999999,19.619,14.163999999999998,74.18,3.37,645.59,0.726,32.000800000000005,7.47,132.11,790.0,18.69,54.260000000000005,1.79,17/09/2019,LN2_CM
3788.0521999999996,19.36,0.82,56.36,120000.0,256200.0,22.7,483.64,11.4,50.215,6.0280000000000005,75.64664,19.756020000000003,144.34019999999998,0.364,9.9864,5.96,159.98,420.0,105.38020000000002,25.939999999999998,2.5659199999999998,17/09/2019,LN2_SB
8.6702,12.0,0.8,9.5,3540.0,5284.0,21.9,20.0,0.8,31.269,0.11000000000000001,4.330399999999999,0.22400000000000003,50.0,0.10600000000000001,0.0042,7.22,60.0,50.8,365.4,5.279999999999999,0.022520000000000002,17/09/2019,LN2_CB
2.6586,13.319999999999999,0.22000000000000003,56.17999999999999,41246.32,125840.31999999999,9.53,566.7,8.4,12.101,22.886,30.604000000000003,1.6320000000000001,470.21999999999997,0.138,0.0,6.88,71.86,253.74,15.1882,35.8,2.028,08/10/2019,LN2_SB
5.0348,18.32,1.014,168.32800000000003,636460.0,2574920.0,22.5,225.23600000000002,12.75,18.298,14.376000000000001,51.044000000000004,4.593999999999999,406.858,0.526,7.881,7.72,169.902,239.5132,16.244799999999998,45.8,1.8939999999999997,08/10/2019,LN2_CB
726.88,10.0,0.8140000000000001,10.0,2400.0,2400.0,10.24,42.68,390.0,2.334,7.65,6.41,0.7,62.49,1.09,0.0048000000000000004,8.26,50.0,310.0,5.8,42.0,0.41,22/10/2019,LN1
977.02,10.0,0.8,31.79,540000.0,540000.0,13.52,233.09,6.7,13.503,9.73,32.8,5.97,302.61,0.14,4.722,7.75,50.0,790.0,12.78,58.0,2.27,22/10/2019,LN2_CM
40.0792,15.040000000000001,0.0,36.58,5444.0,28378.0,20.7,263.44399999999996,10.6448,8.382,13.396,9.447400000000002,1.62292,306.52,0.8522000000000001,10.0,6.36,123.75999999999999,633.4,15.663999999999998,21.314,1.16492,22/10/2019,LN2_SB
2258.8232,19.36,0.82,48.3,113400.0,257200.0,12.8,474.5,12.25,54.712,5.806,69.27044,19.758020000000002,144.34019999999998,0.4,63.821799999999996,7.04,159.98000000000002,265.0,223.03159999999997,13.4,2.54444,22/10/2019,LN2_CB
3.5186,94.85999999999999,1.0,115.88,29244.8,43400.0,19.87,482.82000000000005,32.5,56.389,19.646,80.014,49.604000000000006,195.31199999999998,0.9460000000000001,42.0,6.67,224.3792,80.46560000000001,32.899,38.82000000000001,7.398000000000001,12/11/2019,LN2_SB
